PARTICIPANT	STIMULUS	RATING_LIT	RATING_MOTION	SENTENCE	CONDITION	VERB	FREQ.ABS.BNC	FREQ.ABS.BNC.LOG2	QUESTNNR	SEX	AGE	MUSIC.EDU	EDU	LGE.EN	LING.EDU
512	LM01_29	4	1	Unemployment rises every year.	metaphorical	rise	14931	13	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_17	5	5	The soloist entered through the back door.	literal	enter	13904	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_63	1	1	Oil prices tumbled to their lowest level.	metaphorical	tumble	836	10	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_06	3	1	The music arrives at the final chord.	music	arrive	13595	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_55	2	2	The movie''s plot meanders on and on.'	metaphorical	meander	172	8	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_18	2	1	The first violin enters with a folkish melody.	music	enter	13904	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_28	4	1	The land rises from the sea.	fictive	rise	14931	13	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_13	4	5	The musicians descended to the stage.	literal	descend	1666	11	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_23	4	5	Ann raced to her piano recital.	literal	race	3553	12	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_48	4	2	A dirt track leads through the woods.	fictive	lead	32588	15	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_07	5	5	Carl arrived at the concert Hall.	literal	arrive	13595	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_14	2	2	The debate descended into chaos.	metaphorical	descend	1666	11	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_32	5	5	The soprano rose from her chair.	literal	rise	14931	13	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_54	2	1	The flute line meanders through various keys.	music	meander	172	8	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_42	5	5	The conductor reached the concert venue.	literal	reach	22351	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_39	5	1	Tom''s parents reached an agreement.'	metaphorical	reach	22351	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_41	4	1	The melody reaches a climax.	music	reach	22351	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_12	4	1	The path descends into the valley.	fictive	descend	1666	11	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_62	1	1	The melodic line tumbles down.	music	tumble	836	10	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_61	1	2	The road tumbles down through the woods.	fictive	tumble	836	10	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_51	4	1	The introduction of the symphony leads to the next part.	music	lead	32588	15	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_47	3	1	The music passes through minor keys.	music	pass	19677	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_21	1	1	The economy is racing towards another crisis.	metaphorical	race	3553	12	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_33	5	2	The road returns north along the west bank.	fictive	return	21700	15	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_16	5	2	The road enters the rocky canyon.	fictive	enter	13904	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_50	4	4	Sally leads an exciting life.	metaphorical	lead	32588	15	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_35	4	1	Our lives returned to normal.	metaphorical	return	21700	15	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_56	5	5	The workers crawled through the tunnel.	literal	crawl	1071	10	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_22	1	2	The bypass races around the city.	fictive	race	3553	12	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_03	3	2	The road arrives at an intersection.	fictive	arrive	13595	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_31	4	2	The melody rises from C to D.	music	rise	14931	13	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_43	5	2	The railway line passes through Darlington Newcastle and Berwick.	fictive	pass	19677	14	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_60	5	5	Susan tumbled down the stairs.	literal	tumble	836	10	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_34	5	5	The cellist returned from Paris.	literal	return	21700	15	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_15	3	4	The melodic figure descends.	music	descend	1666	11	literalnessAmTurk	female	36	3	BA	yes	1
512	LM01_52	2	5	Visitors can meander through 100000 square feet of exhibition space.	literal	meander	172	8	literalnessAmTurk	female	36	3	BA	yes	1
513	LM01_29	5	1	Unemployment rises every year.	metaphorical	rise	14931	13	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_60	2	5	Susan tumbled down the stairs.	literal	tumble	836	10	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_63	1	1	Oil prices tumbled to their lowest level.	metaphorical	tumble	836	10	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_41	2	1	The melody reaches a climax.	music	reach	22351	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_58	1	1	The string theme crawls upward.	music	crawl	1071	10	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_35	5	1	Our lives returned to normal.	metaphorical	return	21700	15	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_49	3	5	The tour guide led us down the hill.	literal	lead	32588	15	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_16	5	5	The road enters the rocky canyon.	fictive	enter	13904	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_55	2	1	The movie''s plot meanders on and on.'	metaphorical	meander	172	8	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_15	2	1	The melodic figure descends.	music	descend	1666	11	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_50	4	1	Sally leads an exciting life.	metaphorical	lead	32588	15	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_14	2	1	The debate descended into chaos.	metaphorical	descend	1666	11	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_59	1	1	The weeks crawled by.	metaphorical	crawl	1071	10	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_28	5	3	The land rises from the sea.	fictive	rise	14931	13	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_20	1	1	The oboe part races up and down the scale.	music	race	3553	12	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_08	5	5	The mountain pass ascends.	fictive	ascend	327	9	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_19	2	5	We are entering a new era.	metaphorical	enter	13904	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_52	2	5	Visitors can meander through 100000 square feet of exhibition space.	literal	meander	172	8	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_06	2	1	The music arrives at the final chord.	music	arrive	13595	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_17	5	5	The soloist entered through the back door.	literal	enter	13904	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_46	5	1	The number of unemployed has passed the two million mark.	metaphorical	pass	19677	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_47	2	1	The music passes through minor keys.	music	pass	19677	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_10	5	5	The solo violinist ascended the podium.	literal	ascend	327	9	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_22	2	1	The bypass races around the city.	fictive	race	3553	12	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_57	1	5	The path crawls northwest to the mountains.	fictive	crawl	1071	10	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_11	3	1	Only a few women have ascended the professional hierarchy.	metaphorical	ascend	327	9	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_53	3	5	A four-mile path meanders round the lake.	fictive	meander	172	8	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_07	5	5	Carl arrived at the concert Hall.	literal	arrive	13595	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_48	5	5	A dirt track leads through the woods.	fictive	lead	32588	15	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_33	5	5	The road returns north along the west bank.	fictive	return	21700	15	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_05	2	1	The two studies arrive at very different conclusions.	metaphorical	arrive	13595	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_18	2	1	The first violin enters with a folkish melody.	music	enter	13904	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_32	5	5	The soprano rose from her chair.	literal	rise	14931	13	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_56	2	5	The workers crawled through the tunnel.	literal	crawl	1071	10	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_51	2	1	The introduction of the symphony leads to the next part.	music	lead	32588	15	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_43	5	5	The railway line passes through Darlington Newcastle and Berwick.	fictive	pass	19677	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_44	5	5	We sometimes pass each other in the street.	literal	pass	19677	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_62	1	1	The melodic line tumbles down.	music	tumble	836	10	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_31	2	1	The melody rises from C to D.	music	rise	14931	13	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_23	1	5	Ann raced to her piano recital.	literal	race	3553	12	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_36	3	1	The saxophone motif returns.	music	return	21700	15	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_09	1	1	The bass line ascends.	music	ascend	327	9	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_61	1	4	The road tumbles down through the woods.	fictive	tumble	836	10	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_34	5	5	The cellist returned from Paris.	literal	return	21700	15	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_42	5	5	The conductor reached the concert venue.	literal	reach	22351	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_37	5	5	The road reaches a plateau.	fictive	reach	22351	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_21	2	1	The economy is racing towards another crisis.	metaphorical	race	3553	12	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_03	3	5	The road arrives at an intersection.	fictive	arrive	13595	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_39	5	2	Tom''s parents reached an agreement.'	metaphorical	reach	22351	14	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_54	1	1	The flute line meanders through various keys.	music	meander	172	8	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_12	5	5	The path descends into the valley.	fictive	descend	1666	11	literalnessAmTurk	male	36	1	BA	yes	1
513	LM01_13	4	5	The musicians descended to the stage.	literal	descend	1666	11	literalnessAmTurk	male	36	1	BA	yes	1
514	LM01_62	1	1	The melodic line tumbles down.	music	tumble	836	10	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_14	1	1	The debate descended into chaos.	metaphorical	descend	1666	11	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_46	5	1	The number of unemployed has passed the two million mark.	metaphorical	pass	19677	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_41	1	1	The melody reaches a climax.	music	reach	22351	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_51	1	5	The introduction of the symphony leads to the next part.	music	lead	32588	15	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_55	1	1	The movie''s plot meanders on and on.'	metaphorical	meander	172	8	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_44	5	5	We sometimes pass each other in the street.	literal	pass	19677	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_63	1	1	Oil prices tumbled to their lowest level.	metaphorical	tumble	836	10	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_32	5	5	The soprano rose from her chair.	literal	rise	14931	13	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_58	1	1	The string theme crawls upward.	music	crawl	1071	10	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_60	1	5	Susan tumbled down the stairs.	literal	tumble	836	10	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_47	1	1	The music passes through minor keys.	music	pass	19677	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_15	5	1	The melodic figure descends.	music	descend	1666	11	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_11	1	1	Only a few women have ascended the professional hierarchy.	metaphorical	ascend	327	9	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_18	1	3	The first violin enters with a folkish melody.	music	enter	13904	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_17	5	5	The soloist entered through the back door.	literal	enter	13904	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_49	5	5	The tour guide led us down the hill.	literal	lead	32588	15	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_59	1	1	The weeks crawled by.	metaphorical	crawl	1071	10	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_39	5	1	Tom''s parents reached an agreement.'	metaphorical	reach	22351	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_48	1	1	A dirt track leads through the woods.	fictive	lead	32588	15	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_36	1	5	The saxophone motif returns.	music	return	21700	15	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_12	1	1	The path descends into the valley.	fictive	descend	1666	11	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_19	5	1	We are entering a new era.	metaphorical	enter	13904	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_61	1	1	The road tumbles down through the woods.	fictive	tumble	836	10	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_13	1	5	The musicians descended to the stage.	literal	descend	1666	11	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_37	5	1	The road reaches a plateau.	fictive	reach	22351	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_20	1	1	The oboe part races up and down the scale.	music	race	3553	12	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_06	1	3	The music arrives at the final chord.	music	arrive	13595	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_54	1	5	The flute line meanders through various keys.	music	meander	172	8	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_22	1	1	The bypass races around the city.	fictive	race	3553	12	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_23	1	3	Ann raced to her piano recital.	literal	race	3553	12	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_09	1	1	The bass line ascends.	music	ascend	327	9	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_08	5	1	The mountain pass ascends.	fictive	ascend	327	9	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_43	5	1	The railway line passes through Darlington Newcastle and Berwick.	fictive	pass	19677	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_50	1	5	Sally leads an exciting life.	metaphorical	lead	32588	15	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_34	5	5	The cellist returned from Paris.	literal	return	21700	15	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_42	5	5	The conductor reached the concert venue.	literal	reach	22351	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_56	5	5	The workers crawled through the tunnel.	literal	crawl	1071	10	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_52	5	5	Visitors can meander through 100000 square feet of exhibition space.	literal	meander	172	8	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_03	5	1	The road arrives at an intersection.	fictive	arrive	13595	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_53	1	1	A four-mile path meanders round the lake.	fictive	meander	172	8	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_29	1	1	Unemployment rises every year.	metaphorical	rise	14931	13	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_10	5	1	The solo violinist ascended the podium.	literal	ascend	327	9	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_33	5	3	The road returns north along the west bank.	fictive	return	21700	15	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_21	1	1	The economy is racing towards another crisis.	metaphorical	race	3553	12	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_05	5	1	The two studies arrive at very different conclusions.	metaphorical	arrive	13595	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_16	1	1	The road enters the rocky canyon.	fictive	enter	13904	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_07	5	5	Carl arrived at the concert Hall.	literal	arrive	13595	14	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_57	1	1	The path crawls northwest to the mountains.	fictive	crawl	1071	10	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_28	1	1	The land rises from the sea.	fictive	rise	14931	13	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_35	5	1	Our lives returned to normal.	metaphorical	return	21700	15	literalnessAmTurk	male	40	1	school certificate	yes	1
514	LM01_31	5	3	The melody rises from C to D.	music	rise	14931	13	literalnessAmTurk	male	40	1	school certificate	yes	1
515	LM01_03	3	1	The road arrives at an intersection.	fictive	arrive	13595	14	literalnessAmTurk	female	29	2	BA	yes	1
515	LM01_18	2	1	The first violin enters with a folkish melody.	music	enter	13904	14	literalnessAmTurk	female	29	2	BA	yes	1
515	LM01_20	1	1	The oboe part races up and down the scale.	music	race	3553	12	literalnessAmTurk	female	29	2	BA	yes	1
515	LM01_29	5	1	Unemployment rises every year.	metaphorical	rise	14931	13	literalnessAmTurk	female	29	2	BA	yes	1
515	LM01_39	2	1	Tom''s parents reached an agreement.'	metaphorical	reach	22351	14	literalnessAmTurk	female	29	2	BA	yes	1
515	LM01_51	3	1	The introduction of the symphony leads to the next part.	music	lead	32588	15	literalnessAmTurk	female	29	2	BA	yes	1
515	LM01_60	5	5	Susan tumbled down the stairs.	literal	tumble	836	10	literalnessAmTurk	female	29	2	BA	yes	1
515	LM01_61	1	1	The road tumbles down through the woods.	fictive	tumble	836	10	literalnessAmTurk	female	29	2	BA	yes	1
515	LM01_42	5	5	The conductor reached the concert venue.	literal	reach	22351	14	literalnessAmTurk	female	29	2	BA	yes	1
515	LM01_47	1	1	The music passes through minor keys.	music	pass	19677	14	literalnessAmTurk	female	29	2	BA	yes	1
